height,weight,label
178,154,fat
197,89,normal
175,139,fat
185,172,fat
176,157,fat
167,126,fat
178,144,fat
183,105,fat
188,45,thin
152,95,fat
157,67,fat
200,41,thin
166,124,fat
166,186,fat
198,77,normal
172,73,normal
162,104,fat
179,86,fat
160,97,fat
172,99,fat
168,119,fat
184,87,fat
196,194,fat
193,146,fat
166,90,fat
192,108,fat
200,114,fat
175,162,fat
179,95,fat
166,116,fat
192,165,fat
169,170,fat
176,194,fat
198,129,fat
198,41,thin
188,198,fat
186,45,thin
165,62,normal
169,157,fat
184,69,normal
156,200,fat
168,89,fat
188,160,fat
191,156,fat
200,61,thin
180,35,thin
170,111,fat
169,114,fat
194,188,fat
164,98,fat
168,108,fat
197,168,fat
167,55,normal
179,144,fat
161,197,fat
161,154,fat
195,99,fat
155,79,fat
199,132,fat
169,191,fat
173,132,fat
199,109,fat
165,44,thin
157,157,fat
200,160,fat
161,80,fat
170,143,fat
172,76,fat
151,67,fat
172,38,thin
195,139,fat
156,43,thin
171,117,fat
164,154,fat
159,81,fat
151,149,fat
180,37,thin
187,65,normal
173,143,fat
164,187,fat
180,157,fat
186,75,normal
177,36,thin
188,95,fat
200,195,fat
164,84,fat
151,100,fat
157,96,fat
182,80,normal
156,136,fat
185,144,fat
166,174,fat
156,68,fat
182,70,normal
165,145,fat
157,145,fat
181,91,fat
155,152,fat
163,193,fat
194,169,fat
186,74,normal
151,154,fat
194,135,fat
182,139,fat
179,176,fat
183,51,thin
157,38,thin
170,70,normal
184,51,thin
185,134,fat
176,143,fat
164,106,fat
187,49,thin
159,156,fat
174,151,fat
190,198,fat
195,154,fat
198,150,fat
198,87,normal
162,119,fat
164,66,normal
159,137,fat
152,71,fat
176,104,fat
156,53,normal
182,150,fat
166,132,fat
200,110,fat
193,122,fat
166,131,fat
161,197,fat
184,120,fat
179,186,fat
200,187,fat
177,181,fat
177,86,fat
164,51,normal
154,175,fat
175,130,fat
165,154,fat
184,103,fat
198,185,fat
195,135,fat
198,190,fat
158,81,fat
176,58,normal
177,77,normal
192,125,fat
187,55,thin
150,41,thin
157,73,fat
153,140,fat
161,42,thin
198,169,fat
178,88,fat
170,199,fat
177,169,fat
168,61,normal
166,112,fat
161,124,fat
187,183,fat
156,194,fat
193,138,fat
164,35,thin
166,52,normal
161,76,fat
185,156,fat
154,109,fat
173,83,fat
163,149,fat
150,54,normal
151,60,fat
152,147,fat
198,53,thin
173,149,fat
187,107,fat
172,44,thin
176,40,thin
198,149,fat
179,187,fat
166,140,fat
157,148,fat
159,53,normal
151,149,fat
200,49,thin
186,76,normal
154,139,fat
154,47,normal
157,94,fat
200,179,fat
160,73,fat
166,142,fat
197,87,normal
185,166,fat
181,40,thin
188,195,fat
192,183,fat
191,150,fat
170,42,thin
183,52,thin
152,152,fat
195,101,fat
160,162,fat
165,88,fat
191,171,fat
174,186,fat
171,179,fat
155,69,fat
163,166,fat
161,103,fat
162,189,fat
195,99,fat
195,145,fat
154,176,fat
193,178,fat
198,108,fat
150,183,fat
162,70,fat
174,47,thin
160,99,fat
183,150,fat
163,87,fat
179,184,fat
199,200,fat
189,146,fat
180,41,thin
165,168,fat
182,75,normal
157,73,fat
188,161,fat
156,46,normal
188,50,thin
150,181,fat
185,88,fat
193,177,fat
155,154,fat
184,166,fat
176,55,thin
157,41,thin
197,133,fat
157,63,fat
195,78,normal
182,44,thin
195,95,normal
161,139,fat
188,171,fat
187,176,fat
175,180,fat
151,169,fat
194,185,fat
179,154,fat
191,162,fat
172,55,normal
174,144,fat
195,94,normal
190,36,thin
157,47,normal
189,191,fat
197,130,fat
168,84,fat
195,176,fat
160,63,normal
169,59,normal
173,153,fat
200,51,thin
200,164,fat
190,195,fat
153,66,fat
167,48,thin
151,79,fat
157,124,fat
198,121,fat
150,56,normal
191,54,thin
170,151,fat
175,125,fat
167,121,fat
189,47,thin
181,49,thin
152,38,thin
192,176,fat
196,97,fat
191,137,fat
164,83,fat
150,114,fat
159,191,fat
195,157,fat
192,48,thin
183,78,normal
163,113,fat
199,53,thin
193,176,fat
156,178,fat
155,87,fat
176,36,thin
194,83,normal
165,153,fat
157,95,fat
187,155,fat
168,119,fat
165,145,fat
196,197,fat
191,88,normal
187,96,fat
180,119,fat
152,73,fat
175,147,fat
199,134,fat
170,48,thin
172,52,thin
161,178,fat
164,51,normal
159,130,fat
190,98,fat
187,180,fat
164,41,thin
170,73,fat
180,35,thin
183,192,fat
199,198,fat
154,114,fat
194,106,fat
196,146,fat
181,149,fat
184,181,fat
168,153,fat
195,128,fat
169,198,fat
196,42,thin
150,77,fat
180,64,normal
186,136,fat
190,162,fat
195,41,thin
152,72,fat
151,40,thin
193,42,thin
176,178,fat
157,131,fat
162,136,fat
159,183,fat
156,112,fat
153,71,fat
150,187,fat
193,51,thin
173,126,fat
166,92,fat
182,159,fat
198,82,normal
190,109,fat
156,168,fat
153,112,fat
162,130,fat
152,85,fat
159,121,fat
162,41,thin
195,135,fat
186,196,fat
151,55,normal
192,109,fat
193,173,fat
198,55,thin
189,88,normal
176,95,fat
199,198,fat
192,60,thin
183,95,fat
200,170,fat
158,115,fat
161,115,fat
166,76,fat
174,43,thin
195,115,fat
159,135,fat
171,102,fat
153,149,fat
160,81,fat
157,114,fat
174,84,fat
165,104,fat
200,127,fat
200,59,thin
193,180,fat
173,131,fat
164,38,thin
153,116,fat
186,81,normal
193,66,thin
175,177,fat
176,100,fat
189,142,fat
155,161,fat
184,91,fat
155,36,thin
182,74,normal
170,167,fat
176,122,fat
185,115,fat
194,60,thin
153,100,fat
197,123,fat
166,166,fat
177,38,thin
180,166,fat
197,104,fat
166,176,fat
200,138,fat
166,77,fat
175,47,thin
174,117,fat
159,155,fat
166,49,thin
160,160,fat
160,132,fat
170,111,fat
153,105,fat
195,60,thin
178,65,normal
194,67,thin
150,144,fat
177,76,normal
188,185,fat
165,40,thin
153,169,fat
191,79,normal
179,169,fat
189,80,normal
157,75,fat
183,88,fat
163,139,fat
191,185,fat
163,163,fat
181,178,fat
197,199,fat
184,36,thin
172,147,fat
173,48,thin
177,144,fat
164,142,fat
154,76,fat
187,144,fat
168,38,thin
189,151,fat
179,195,fat
194,179,fat
191,136,fat
174,62,normal
190,98,fat
197,45,thin
153,50,normal
167,63,normal
150,121,fat
172,69,normal
160,157,fat
162,51,normal
176,152,fat
162,147,fat
156,40,thin
165,76,fat
166,122,fat
198,141,fat
165,106,fat
153,112,fat
177,74,normal
176,190,fat
171,138,fat
179,94,fat
192,136,fat
167,180,fat
197,108,fat
185,90,fat
172,58,normal
189,119,fat
151,141,fat
173,184,fat
150,63,fat
174,110,fat
180,171,fat
167,39,thin
174,156,fat
166,71,fat
150,101,fat
156,190,fat
192,169,fat
178,194,fat
165,113,fat
196,149,fat
160,198,fat
150,116,fat
163,94,fat
196,76,normal
180,61,normal
165,198,fat
166,115,fat
185,148,fat
171,154,fat
174,94,fat
194,131,fat
186,118,fat
186,40,thin
190,162,fat
173,197,fat
173,191,fat
169,78,fat
180,80,normal
178,156,fat
181,195,fat
165,182,fat
167,182,fat
192,66,thin
155,60,normal
199,36,thin
168,83,fat
165,130,fat
156,102,fat
159,47,normal
159,72,fat
198,116,fat
155,180,fat
156,41,thin
171,108,fat
156,108,fat
194,169,fat
182,152,fat
158,73,fat
191,135,fat
197,48,thin
193,105,fat
166,184,fat
185,137,fat
190,43,thin
193,91,normal
150,71,fat
172,188,fat
197,108,fat
166,85,fat
168,144,fat
179,186,fat
163,142,fat
160,188,fat
194,78,normal
194,117,fat
160,51,normal
168,105,fat
183,35,thin
152,159,fat
194,200,fat
179,124,fat
182,95,fat
169,124,fat
172,93,fat
186,50,thin
199,89,normal
191,40,thin
153,158,fat
191,82,normal
198,168,fat
198,70,thin
177,84,fat
188,65,thin
177,197,fat
194,89,normal
178,80,fat
193,45,thin
196,83,normal
165,192,fat
175,61,normal
168,53,normal
151,74,fat
155,110,fat
173,121,fat
175,67,normal
187,116,fat
200,145,fat
181,178,fat
156,159,fat
150,156,fat
196,170,fat
178,145,fat
170,117,fat
173,74,normal
193,131,fat
150,69,fat
155,190,fat
178,165,fat
179,70,normal
166,182,fat
172,112,fat
163,195,fat
172,186,fat
174,106,fat
170,56,normal
161,142,fat
170,56,normal
167,180,fat
150,90,fat
161,81,fat
191,173,fat
163,138,fat
163,77,fat
160,66,fat
174,137,fat
190,141,fat
171,115,fat
162,43,thin
151,184,fat
167,119,fat
161,110,fat
176,57,thin
183,40,thin
178,196,fat
197,133,fat
178,96,fat
182,111,fat
177,85,fat
172,111,fat
157,100,fat
158,133,fat
183,174,fat
165,39,thin
173,79,fat
153,179,fat
165,77,fat
160,114,fat
173,70,normal
192,170,fat
190,96,fat
183,178,fat
199,97,normal
169,85,fat
171,115,fat
196,121,fat
197,169,fat
190,147,fat
166,115,fat
187,120,fat
150,60,fat
168,169,fat
192,63,thin
163,151,fat
162,157,fat
197,189,fat
159,173,fat
188,182,fat
187,58,thin
186,170,fat
185,140,fat
150,85,fat
172,178,fat
154,146,fat
152,145,fat
186,45,thin
175,40,thin
174,146,fat
153,74,fat
194,183,fat
171,87,fat
154,47,normal
165,109,fat
171,49,thin
177,150,fat
195,95,normal
175,62,normal
189,148,fat
154,180,fat
164,159,fat
187,41,thin
160,192,fat
166,139,fat
188,147,fat
184,177,fat
169,108,fat
179,78,normal
191,68,normal
168,164,fat
198,117,fat
155,141,fat
176,170,fat
196,118,fat
190,133,fat
151,190,fat
188,168,fat
177,155,fat
162,136,fat
199,178,fat
178,114,fat
198,133,fat
180,127,fat
195,166,fat
174,89,fat
163,198,fat
187,198,fat
177,94,fat
179,104,fat
161,132,fat
169,189,fat
191,183,fat
162,167,fat
198,156,fat
168,162,fat
193,125,fat
173,70,normal
173,46,thin
176,110,fat
165,177,fat
152,65,fat
175,52,thin
168,63,normal
158,97,fat
185,111,fat
166,112,fat
162,184,fat
183,49,thin
171,163,fat
197,194,fat
185,93,fat
152,84,fat
157,36,thin
155,70,fat
151,47,normal
197,74,normal
167,130,fat
168,109,fat
176,194,fat
165,121,fat
193,166,fat
194,51,thin
197,144,fat
188,118,fat
180,55,thin
181,177,fat
154,188,fat
190,116,fat
198,129,fat
158,96,fat
173,185,fat
163,199,fat
190,173,fat
160,69,fat
173,184,fat
180,85,fat
192,101,fat
150,142,fat
198,171,fat
194,155,fat
161,97,fat
159,99,fat
155,143,fat
173,158,fat
173,147,fat
174,191,fat
186,123,fat
197,57,thin
190,194,fat
176,94,fat
177,115,fat
189,151,fat
177,180,fat
189,39,thin
158,181,fat
155,85,fat
166,92,fat
157,37,thin
200,144,fat
179,117,fat
184,69,normal
190,59,thin
200,180,fat
167,127,fat
193,116,fat
160,120,fat
161,197,fat
193,49,thin
195,157,fat
179,85,fat
192,131,fat
177,120,fat
182,58,thin
168,73,fat
181,64,normal
157,151,fat
174,178,fat
152,59,fat
167,43,thin
157,173,fat
153,75,fat
196,75,normal
175,115,fat
200,100,fat
187,135,fat
192,190,fat
193,168,fat
182,139,fat
167,187,fat
185,143,fat
186,120,fat
181,77,normal
151,195,fat
154,96,fat
162,165,fat
190,38,thin
189,155,fat
193,144,fat
155,191,fat
168,40,thin
151,176,fat
182,196,fat
187,139,fat
188,79,normal
194,200,fat
183,142,fat
182,45,thin
186,126,fat
188,123,fat
170,175,fat
185,161,fat
163,157,fat
173,141,fat
192,192,fat
167,139,fat
177,191,fat
161,97,fat
183,98,fat
170,122,fat
153,159,fat
185,36,thin
171,100,fat
154,102,fat
155,190,fat
162,57,normal
164,47,thin
197,128,fat
156,183,fat
163,133,fat
152,63,fat
190,58,thin
160,143,fat
156,105,fat
200,97,normal
176,154,fat
174,44,thin
166,84,fat
179,126,fat
189,156,fat
157,109,fat
178,115,fat
175,65,normal
183,197,fat
187,176,fat
168,182,fat
163,96,fat
162,171,fat
176,145,fat
176,113,fat
186,147,fat
152,165,fat
191,155,fat
186,191,fat
197,130,fat
180,178,fat
167,102,fat
151,177,fat
190,50,thin
198,141,fat
152,115,fat
173,159,fat
182,177,fat
167,108,fat
182,131,fat
159,52,normal
170,45,thin
181,50,thin
187,60,thin
163,123,fat
154,170,fat
178,198,fat
150,164,fat
167,182,fat
175,43,thin
173,188,fat
183,148,fat
197,65,thin
180,134,fat
190,51,thin
183,166,fat
162,86,fat
181,184,fat
194,146,fat
182,157,fat
192,97,fat
167,171,fat
200,115,fat
186,112,fat
176,172,fat
184,170,fat
188,154,fat
176,119,fat
154,145,fat
163,65,normal
168,95,fat
157,141,fat
173,174,fat
190,156,fat
189,48,thin
178,164,fat
152,52,normal
178,200,fat
199,100,fat
199,53,thin
177,97,fat
192,120,fat
157,127,fat
181,123,fat
151,85,fat
193,49,thin
167,159,fat
182,83,fat
176,52,thin
191,135,fat
187,46,thin
180,186,fat
191,126,fat
166,109,fat
197,170,fat
184,197,fat
175,88,fat
195,92,normal
185,166,fat
155,138,fat
175,194,fat
169,125,fat
158,183,fat
167,69,normal
191,177,fat
198,149,fat
159,200,fat
167,155,fat
174,63,normal
163,65,normal
193,169,fat
181,88,fat
178,87,fat
184,96,fat
157,58,normal
151,187,fat
179,109,fat
196,147,fat
163,100,fat
172,162,fat
154,188,fat
191,199,fat
179,161,fat
158,123,fat
170,198,fat
182,172,fat
200,170,fat
189,174,fat
187,81,normal
165,113,fat
196,174,fat
183,172,fat
171,100,fat
161,74,fat
199,188,fat
161,149,fat
151,133,fat
185,154,fat
188,76,normal
151,85,fat
186,63,thin
174,88,fat
158,175,fat
190,136,fat
195,96,fat
166,176,fat
154,87,fat
190,114,fat
192,115,fat
181,176,fat
154,40,thin
160,177,fat
167,76,fat
165,89,fat
198,68,thin
153,51,normal
195,141,fat
183,191,fat
174,187,fat
197,119,fat
159,173,fat
179,156,fat
178,100,fat
168,116,fat
159,200,fat
179,165,fat
162,121,fat
183,83,normal
175,151,fat
169,167,fat
160,88,fat
196,110,fat
177,72,normal
168,81,fat
188,92,fat
160,73,fat
150,160,fat
169,95,fat
184,135,fat
168,182,fat
178,151,fat
199,174,fat
157,38,thin
182,133,fat
200,71,thin
178,121,fat
190,144,fat
192,52,thin
169,171,fat
166,169,fat
180,173,fat
192,135,fat
181,198,fat
192,35,thin
160,192,fat
153,41,thin
194,111,fat
191,41,thin
186,59,thin
199,84,normal
164,82,fat
169,153,fat
191,56,thin
169,143,fat
190,151,fat
198,42,thin
157,106,fat
190,57,thin
164,159,fat
174,101,fat
163,180,fat
171,188,fat
162,171,fat
156,127,fat
195,168,fat
184,189,fat
159,140,fat
193,105,fat
192,93,fat
163,51,normal
150,105,fat
198,105,fat
164,125,fat
169,84,fat
156,72,fat
189,101,fat
151,158,fat
155,113,fat
191,55,thin
180,51,thin
199,124,fat
163,83,fat
187,121,fat
173,146,fat
153,98,fat
200,93,normal
150,96,fat
199,141,fat
174,81,fat
196,38,thin
170,45,thin
195,130,fat
173,77,fat
175,141,fat
197,129,fat
150,53,normal
182,164,fat
179,190,fat
158,163,fat
175,183,fat
177,135,fat
176,172,fat
174,130,fat
173,91,fat
178,144,fat
189,59,thin
154,35,thin
161,161,fat
169,153,fat
195,197,fat
193,62,thin
178,167,fat
200,163,fat
151,173,fat
172,69,normal
155,152,fat
196,125,fat
188,164,fat
177,61,normal
193,164,fat
166,64,normal
183,131,fat
186,103,fat
156,134,fat
183,161,fat
199,102,fat
172,179,fat
151,195,fat
163,158,fat
193,120,fat
165,125,fat
155,116,fat
151,146,fat
165,132,fat
159,64,fat
176,194,fat
194,177,fat
192,73,normal
183,198,fat
171,174,fat
169,186,fat
169,106,fat
191,112,fat
195,193,fat
186,151,fat
188,94,fat
156,141,fat
158,174,fat
197,180,fat
184,155,fat
157,112,fat
156,185,fat
158,130,fat
152,134,fat
199,154,fat
155,61,fat
184,137,fat
189,155,fat
189,150,fat
199,94,normal
172,74,fat
164,152,fat
171,43,thin
188,67,normal
192,105,fat
165,61,normal
150,65,fat
160,58,normal
188,146,fat
182,69,normal
187,136,fat
176,149,fat
169,194,fat
162,141,fat
191,176,fat
154,186,fat
160,89,fat
160,147,fat
152,200,fat
189,52,thin
166,200,fat
158,57,normal
158,96,fat
184,91,fat
166,116,fat
153,70,fat
175,82,fat
174,94,fat
198,107,fat
182,86,fat
192,61,thin
177,90,fat
164,194,fat
167,48,thin
198,116,fat
188,53,thin
157,161,fat
200,152,fat
152,58,fat
169,64,normal
186,152,fat
166,88,fat
171,45,thin
190,111,fat
169,40,thin
182,89,fat
182,163,fat
197,42,thin
199,180,fat
165,73,fat
195,46,thin
163,78,fat
189,196,fat
168,35,thin
158,119,fat
170,184,fat
167,158,fat
163,57,normal
156,127,fat
175,161,fat
168,157,fat
174,81,fat
164,194,fat
161,171,fat
177,174,fat
157,183,fat
161,134,fat
189,150,fat
183,166,fat
161,123,fat
195,44,thin
151,99,fat
150,136,fat
200,171,fat
193,131,fat
190,140,fat
156,185,fat
153,159,fat
157,176,fat
187,142,fat
183,52,thin
191,41,thin
157,101,fat
154,87,fat
175,118,fat
190,79,normal
182,59,thin
155,166,fat
193,157,fat
192,158,fat
183,66,normal
193,81,normal
200,37,thin
182,177,fat
154,194,fat
196,161,fat
162,103,fat
199,130,fat
181,114,fat
164,200,fat
153,98,fat
153,63,fat
192,187,fat
187,164,fat
173,186,fat
166,106,fat
170,117,fat
192,72,normal
162,129,fat
183,130,fat
190,167,fat
189,179,fat
164,162,fat
168,119,fat
169,174,fat
171,73,normal
194,187,fat
184,139,fat
200,131,fat
190,172,fat
181,98,fat
154,162,fat
194,71,normal
172,57,normal
177,131,fat
163,75,fat
166,103,fat
170,95,fat
166,72,fat
154,70,fat
163,133,fat
193,198,fat
180,148,fat
167,102,fat
171,120,fat
198,80,normal
163,51,normal
174,130,fat
171,61,normal
199,46,thin
197,96,normal
171,99,fat
177,121,fat
160,50,normal
183,107,fat
194,141,fat
171,144,fat
153,110,fat
150,178,fat
181,156,fat
157,182,fat
171,197,fat
167,148,fat
180,162,fat
162,114,fat
171,185,fat
150,95,fat
195,98,fat
185,136,fat
150,88,fat
193,98,fat
190,74,normal
187,115,fat
150,91,fat
189,192,fat
151,106,fat
177,149,fat
168,142,fat
163,81,fat
158,165,fat
181,55,thin
167,115,fat
160,107,fat
179,87,fat
165,185,fat
156,44,thin
186,164,fat
196,167,fat
162,134,fat
198,136,fat
175,130,fat
200,147,fat
179,112,fat
182,100,fat
192,130,fat
181,42,thin
157,91,fat
195,135,fat
183,82,normal
180,141,fat
174,148,fat
194,163,fat
198,188,fat
150,85,fat
200,91,normal
169,38,thin
154,184,fat
151,49,normal
168,51,thin
175,75,normal
165,48,thin
166,78,fat
196,146,fat
160,72,fat
198,167,fat
151,130,fat
188,66,normal
187,102,fat
190,44,thin
197,151,fat
200,137,fat
184,197,fat
150,75,fat
198,129,fat
190,151,fat
181,79,normal
154,40,thin
188,98,fat
159,99,fat
182,114,fat
155,106,fat
190,101,fat
161,188,fat
166,102,fat
154,135,fat
200,200,fat
189,140,fat
153,163,fat
150,133,fat
152,79,fat
200,96,normal
159,147,fat
197,56,thin
159,166,fat
183,97,fat
193,78,normal
173,61,normal
190,156,fat
196,55,thin
176,139,fat
191,88,normal
190,153,fat
183,187,fat
194,128,fat
182,125,fat
153,139,fat
172,148,fat
187,170,fat
162,175,fat
185,146,fat
179,132,fat
153,125,fat
163,200,fat
153,196,fat
198,171,fat
190,88,normal
169,67,normal
164,51,normal
172,48,thin
184,163,fat
177,106,fat
164,63,normal
180,175,fat
154,97,fat
166,195,fat
156,82,fat
163,193,fat
188,124,fat
159,64,fat
163,141,fat
183,105,fat
178,135,fat
179,120,fat
186,56,thin
194,112,fat
170,62,normal
197,170,fat
194,107,fat
173,164,fat
171,126,fat
194,125,fat
175,135,fat
180,126,fat
165,196,fat
200,200,fat
162,65,normal
196,162,fat
174,169,fat
178,158,fat
154,170,fat
150,79,fat
174,104,fat
183,57,thin
173,158,fat
167,168,fat
199,105,fat
195,195,fat
159,43,thin
154,106,fat
176,144,fat
180,63,normal
190,65,thin
192,172,fat
187,154,fat
152,79,fat
182,149,fat
194,89,normal
183,139,fat
173,192,fat
181,155,fat
154,196,fat
174,39,thin
174,59,normal
155,100,fat
163,50,normal
200,149,fat
176,189,fat
167,79,fat
196,195,fat
153,68,fat
176,77,normal
158,117,fat
170,126,fat
162,98,fat
200,123,fat
158,54,normal
175,63,normal
150,79,fat
154,102,fat
183,112,fat
151,119,fat
163,187,fat
164,184,fat
164,60,normal
175,112,fat
156,118,fat
196,53,thin
151,43,normal
187,82,normal
154,72,fat
180,86,fat
190,54,thin
160,176,fat
150,120,fat
196,39,thin
164,139,fat
178,121,fat
191,182,fat
163,166,fat
155,84,fat
151,97,fat
163,111,fat
150,141,fat
189,82,normal
182,66,normal
150,51,normal
189,195,fat
170,91,fat
197,156,fat
194,114,fat
163,193,fat
189,69,normal
177,193,fat
167,97,fat
179,105,fat
186,92,fat
160,84,fat
181,167,fat
195,131,fat
178,149,fat
168,131,fat
197,122,fat
197,134,fat
156,160,fat
157,182,fat
160,102,fat
173,181,fat
172,159,fat
176,179,fat
193,83,normal
171,156,fat
166,108,fat
187,66,normal
150,38,thin
162,100,fat
179,189,fat
195,153,fat
193,56,thin
161,163,fat
167,138,fat
153,165,fat
189,126,fat
179,53,thin
199,136,fat
172,120,fat
165,189,fat
189,43,thin
180,68,normal
194,62,thin
176,148,fat
171,37,thin
198,136,fat
170,73,fat
182,129,fat
183,139,fat
173,129,fat
161,90,fat
171,96,fat
152,91,fat
174,67,normal
164,144,fat
153,101,fat
197,190,fat
180,129,fat
169,49,thin
199,106,fat
185,140,fat
181,135,fat
172,190,fat
150,51,normal
178,94,fat
199,180,fat
198,125,fat
175,40,thin
176,170,fat
176,77,normal
197,35,thin
159,118,fat
190,126,fat
171,114,fat
197,177,fat
163,136,fat
159,78,fat
160,114,fat
193,134,fat
192,199,fat
184,112,fat
185,153,fat
199,138,fat
198,111,fat
199,61,thin
161,189,fat
180,147,fat
161,80,fat
197,118,fat
176,190,fat
178,113,fat
174,60,normal
168,52,thin
165,51,normal
169,73,fat
183,50,thin
164,160,fat
200,37,thin
170,125,fat
187,70,normal
161,81,fat
150,147,fat
169,46,thin
192,186,fat
196,102,fat
161,107,fat
150,139,fat
177,152,fat
184,65,normal
190,180,fat
192,119,fat
199,136,fat
194,106,fat
193,152,fat
184,121,fat
153,46,normal
186,47,thin
197,131,fat
152,67,fat
165,101,fat
160,137,fat
174,89,fat
181,190,fat
164,60,normal
162,160,fat
177,79,fat
197,90,normal
168,154,fat
179,62,normal
171,79,fat
186,155,fat
154,145,fat
181,176,fat
186,200,fat
182,182,fat
198,159,fat
197,157,fat
169,173,fat
191,101,fat
197,111,fat
197,73,normal
171,138,fat
174,39,thin
151,65,fat
200,168,fat
160,179,fat
157,52,normal
158,115,fat
161,153,fat
158,86,fat
154,163,fat
199,108,fat
172,149,fat
168,145,fat
151,102,fat
156,40,thin
162,91,fat
150,187,fat
176,199,fat
197,172,fat
162,170,fat
163,46,thin
190,87,normal
150,136,fat
199,179,fat
155,182,fat
151,199,fat
162,107,fat
180,61,normal
196,40,thin
184,122,fat
189,42,thin
199,172,fat
157,152,fat
200,155,fat
169,183,fat
193,121,fat
192,158,fat
175,58,normal
176,100,fat
180,146,fat
176,185,fat
185,188,fat
189,177,fat
175,89,fat
182,134,fat
154,47,normal
173,175,fat
200,98,normal
173,175,fat
187,180,fat
171,122,fat
183,177,fat
166,58,normal
178,107,fat
162,191,fat
171,59,normal
186,57,thin
181,57,thin
195,199,fat
178,121,fat
179,172,fat
180,135,fat
198,158,fat
197,65,thin
179,113,fat
177,58,normal
171,133,fat
162,151,fat
176,133,fat
165,84,fat
169,40,thin
186,127,fat
158,55,normal
159,156,fat
171,79,fat
157,171,fat
162,59,normal
167,174,fat
161,100,fat
160,181,fat
184,179,fat
195,166,fat
187,40,thin
165,145,fat
176,74,normal
192,146,fat
187,42,thin
179,117,fat
158,129,fat
181,80,normal
